customer_id,city,loyalty_tier,last_purchase_date,recency_days,frequency,monetary_value,R_score,F_score,M_score,RFM_Score,Segment
3178.0,Narva,,2024-11-18,102,2,325.42,4,2,1,7,Potential
3179.0,Tartu,gold,2024-07-24,219,2,760.46,2,2,3,7,Potential
3180.0,Tallinn,bronze,2024-09-26,155,3,368.2,3,3,2,8,Potential
3182.0,Tallinn,gold,2024-09-09,172,4,1167.5400000000002,3,4,4,11,Loyal
3183.0,Tallinn,bronze,2024-09-06,175,3,1119.83,3,3,4,10,Loyal
3184.0,Tartu,gold,2023-10-20,497,2,1490.94,1,2,5,8,Potential
3185.0,Rakvere,bronze,2024-08-28,184,5,1557.54,3,5,5,13,VIP Champions
3186.0,Narva,bronze,2024-08-24,188,2,898.37,3,2,3,8,Potential
3187.0,Tartu,silver,2023-10-07,510,1,218.84,1,1,1,3,Lost
3189.0,Jõhvi,,2025-02-14,14,2,721.5799999999999,5,2,3,10,Loyal
3190.0,Tallinn,,2025-01-24,35,1,402.62,5,1,2,8,Potential
3192.0,Kuressaare,,2024-08-08,204,3,812.3199999999999,2,3,3,8,Potential
3194.0,Narva,,2025-01-14,45,5,1679.42,5,5,5,15,VIP Champions
3196.0,Tartu,gold,2024-07-30,213,2,324.18,2,2,1,5,At Risk
3197.0,Tartu,silver,2024-06-12,261,7,1776.78,2,5,5,12,Loyal
3198.0,Pärnu,,2024-09-12,169,3,722.29,3,3,3,9,Potential
3199.0,Tartu,silver,2025-01-19,40,3,555.75,5,3,2,10,Loyal
3200.0,Narva,,2024-12-15,75,4,1511.45,4,4,5,13,VIP Champions
3201.0,Tartu,gold,2025-01-02,57,6,2257.99,5,5,5,15,VIP Champions
3202.0,Tallinn,,2024-10-24,127,1,420.72,3,1,2,6,At Risk
3203.0,Tallinn,bronze,2024-03-16,349,3,970.74,1,3,4,8,Potential
3204.0,Tallinn,silver,2024-12-06,84,4,1300.22,4,4,4,12,Loyal
3205.0,Viljandi,,2024-11-05,115,1,276.2,4,1,1,6,At Risk
3206.0,Tallinn,,2024-09-20,161,5,3427.36,3,5,5,13,VIP Champions
3207.0,Tartu,,2024-02-23,371,2,265.98,1,2,1,4,At Risk
3208.0,Võru,,2024-08-30,182,3,473.48,3,3,2,8,Potential
3210.0,Pärnu,gold,2024-12-05,85,3,885.42,4,3,3,10,Loyal
3211.0,Narva,,2024-07-20,223,1,434.08,2,1,2,5,At Risk
3212.0,Tallinn,silver,2024-10-15,136,4,616.85,3,4,2,9,Potential
3213.0,Tallinn,,2024-03-26,339,3,683.8,1,3,3,7,Potential
3214.0,Pärnu,,2024-12-03,87,5,1156.1,4,5,4,13,VIP Champions
3216.0,Tallinn,bronze,2024-08-04,208,1,417.44,2,1,2,5,At Risk
3217.0,Tallinn,bronze,2024-04-14,320,1,327.07,2,1,1,4,At Risk
3218.0,Jõhvi,,2025-02-21,7,4,1319.55,5,4,4,13,VIP Champions
3219.0,Tallinn,,2024-04-25,309,1,431.16,2,1,2,5,At Risk
3221.0,Tallinn,silver,2024-07-21,222,2,104.35,2,2,1,5,At Risk
3222.0,Narva,,2024-12-27,63,2,1088.2,4,2,4,10,Loyal
3223.0,Pärnu,gold,2024-07-02,241,2,563.99,2,2,2,6,At Risk
3224.0,Tartu,silver,2024-04-05,329,1,215.58,1,1,1,3,Lost
3225.0,Tartu,,2024-10-01,150,3,1064.95,3,3,4,10,Loyal
3226.0,Tallinn,bronze,2025-02-06,22,3,364.41,5,3,2,10,Loyal
3227.0,Viljandi,,2025-02-19,9,7,1768.32,5,5,5,15,VIP Champions
3228.0,Tallinn,gold,2025-01-18,41,5,2581.17,5,5,5,15,VIP Champions
3229.0,Tallinn,gold,2025-02-28,0,4,793.86,5,4,3,12,Loyal
3230.0,Tallinn,gold,2024-09-07,174,5,1380.38,3,5,4,12,Loyal
3231.0,Valga,,2024-09-20,161,2,1202.74,3,2,4,9,Potential
3232.0,Tallinn,,2024-11-07,113,6,1311.62,4,5,4,13,VIP Champions
3233.0,Tartu,,2025-02-24,4,6,1031.4099999999999,5,5,4,14,VIP Champions
3234.0,Pärnu,bronze,2025-02-13,15,4,630.11,5,4,2,11,Loyal
3235.0,Pärnu,,2024-10-11,140,4,2142.65,3,4,5,12,Loyal
3236.0,Rakvere,bronze,2023-07-28,581,3,373.79,1,3,2,6,At Risk
3237.0,Pärnu,bronze,2024-08-29,183,4,917.83,3,4,3,10,Loyal
3238.0,Narva,gold,2024-11-03,117,2,559.08,4,2,2,8,Potential
3239.0,Tallinn,,2024-04-21,313,2,888.68,2,2,3,7,Potential
3240.0,Tallinn,gold,2025-02-26,2,7,2364.86,5,5,5,15,VIP Champions
3241.0,Paide,bronze,2024-09-18,163,3,527.05,3,3,2,8,Potential
3242.0,Pärnu,gold,2025-02-16,12,7,2050.61,5,5,5,15,VIP Champions
3243.0,Pärnu,silver,2024-08-01,211,2,383.87,2,2,2,6,At Risk
3244.0,Tartu,,2023-11-07,479,1,205.89,1,1,1,3,Lost
3246.0,Jõhvi,gold,2025-12-27,-302,6,1333.93,5,5,4,14,VIP Champions
3247.0,Tartu,,2023-12-01,455,3,1997.6100000000001,1,3,5,9,Potential
3248.0,Tallinn,,2023-09-17,530,3,958.16,1,3,3,7,Potential
3249.0,Valga,bronze,2025-01-31,28,5,1946.02,5,5,5,15,VIP Champions
3250.0,Pärnu,,2024-07-09,234,2,342.68,2,2,1,5,At Risk
3251.0,Võru,bronze,2025-12-07,-282,4,1611.69,5,4,5,14,VIP Champions
3252.0,Tartu,bronze,2024-12-06,84,4,1597.97,4,4,5,13,VIP Champions
3253.0,Tallinn,silver,2025-01-21,38,3,1159.83,5,3,4,12,Loyal
3254.0,Tallinn,,2025-01-24,35,2,579.8,5,2,2,9,Potential
3255.0,Tartu,bronze,2023-12-13,443,1,106.69,1,1,1,3,Lost
3257.0,Narva,,2025-01-14,45,2,405.62,5,2,2,9,Potential
3258.0,Tallinn,gold,2025-01-04,55,5,1258.45,5,5,4,14,VIP Champions
3260.0,Narva,,2024-05-27,277,2,411.47,2,2,2,6,At Risk
3261.0,Tartu,gold,2025-01-27,32,3,988.88,5,3,4,12,Loyal
3262.0,Tallinn,,2024-06-06,267,2,1332.42,2,2,4,8,Potential
3263.0,Tallinn,,2025-02-20,8,3,1265.96,5,3,4,12,Loyal
3264.0,Valga,,2023-10-19,498,1,163.64,1,1,1,3,Lost
3265.0,Tallinn,,2024-10-25,126,2,535.47,3,2,2,7,Potential
3266.0,Tartu,silver,2024-04-10,324,1,706.6,2,1,3,6,At Risk
3267.0,Tallinn,,2024-09-14,167,2,617.28,3,2,2,7,Potential
3268.0,Tartu,,2024-05-16,288,8,2490.68,2,5,5,12,Loyal
3269.0,Pärnu,silver,2025-02-09,19,2,431.53999999999996,5,2,2,9,Potential
3270.0,Viljandi,bronze,2024-11-02,118,3,1385.83,4,3,4,11,Loyal
3271.0,Tartu,,2024-03-27,338,3,699.21,1,3,3,7,Potential
3273.0,Tartu,,2024-12-28,62,3,1680.9299999999998,4,3,5,12,Loyal
3275.0,Tartu,,2024-04-01,333,4,2133.3900000000003,1,4,5,10,Loyal
3278.0,Narva,,2023-12-04,452,1,153.4,1,1,1,3,Lost
3279.0,Valga,bronze,2026-05-18,-444,4,835.34,5,4,3,12,Loyal
3280.0,Jõhvi,,2024-11-23,97,6,1766.0,4,5,5,14,VIP Champions
3281.0,Tallinn,,2024-08-29,183,1,48.85,3,1,1,5,At Risk
3282.0,Paide,gold,2024-12-24,66,3,940.87,4,3,3,10,Loyal
3283.0,Valga,,2024-11-09,111,5,1025.0900000000001,4,5,4,13,VIP Champions
3284.0,Tallinn,,2024-11-24,96,3,1005.3299999999999,4,3,4,11,Loyal
3285.0,Tartu,silver,2025-02-07,21,4,828.2800000000001,5,4,3,12,Loyal
3286.0,Jõhvi,,2024-12-22,68,2,217.36,4,2,1,7,Potential
3287.0,Tartu,gold,2024-06-10,263,3,1361.59,2,3,4,9,Potential
3288.0,Tallinn,,2023-12-11,445,2,387.83000000000004,1,2,2,5,At Risk
3289.0,Pärnu,silver,2024-12-05,85,2,1166.6699999999998,4,2,4,10,Loyal
3290.0,Tartu,gold,2023-12-26,430,1,495.28,1,1,2,4,At Risk
3291.0,Rakvere,,2024-05-22,282,4,1196.89,2,4,4,10,Loyal
3292.0,Pärnu,silver,2024-11-11,109,3,1618.98,4,3,5,12,Loyal
3293.0,Tartu,,2024-12-18,72,3,408.32000000000005,4,3,2,9,Potential
3296.0,Viljandi,gold,2024-06-19,254,3,988.51,2,3,4,9,Potential
3297.0,Tartu,,2024-04-16,318,5,1414.81,2,5,4,11,Loyal
3298.0,Tallinn,,2024-07-10,233,3,924.58,2,3,3,8,Potential
3299.0,Kuressaare,,2023-10-04,513,1,171.33,1,1,1,3,Lost
3300.0,Narva,,2025-02-22,6,3,1156.05,5,3,4,12,Loyal
3301.0,Tallinn,,2025-01-29,30,1,151.08,5,1,1,7,Potential
3302.0,Võru,,2025-02-03,25,6,2567.91,5,5,5,15,VIP Champions
3304.0,Tallinn,bronze,2025-02-22,6,1,321.42,5,1,1,7,Potential
3305.0,Narva,gold,2024-07-08,235,7,2502.82,2,5,5,12,Loyal
3306.0,Tallinn,,2024-05-11,293,1,260.0,2,1,1,4,At Risk
3308.0,Tallinn,,2023-05-19,651,2,108.18,1,2,1,4,At Risk
3309.0,Kuressaare,gold,2024-07-10,233,4,940.05,2,4,3,9,Potential
3311.0,Tartu,bronze,2025-01-06,53,3,569.36,5,3,2,10,Loyal
3312.0,Tallinn,,2024-05-04,300,5,1043.67,2,5,4,11,Loyal
3313.0,Tallinn,,2024-07-18,225,1,138.9,2,1,1,4,At Risk
3314.0,Tallinn,,2024-12-03,87,3,1241.13,4,3,4,11,Loyal
3315.0,Haapsalu,,2024-04-24,310,2,617.62,2,2,2,6,At Risk
3316.0,Tartu,gold,2024-05-21,283,3,685.79,2,3,3,8,Potential
3317.0,Tallinn,bronze,2024-05-18,286,2,315.8,2,2,1,5,At Risk
3319.0,Tallinn,silver,2024-10-19,132,1,432.36,3,1,2,6,At Risk
3320.0,Tallinn,,2024-04-28,306,3,641.6500000000001,2,3,3,8,Potential
3321.0,Tallinn,,2025-02-02,26,3,1037.3799999999999,5,3,4,12,Loyal
3322.0,Narva,silver,2024-05-07,297,5,1218.77,2,5,4,11,Loyal
3324.0,Narva,silver,2025-02-11,17,2,366.84000000000003,5,2,2,9,Potential
3325.0,Tallinn,gold,2024-10-13,138,4,1357.46,3,4,4,11,Loyal
3326.0,Viljandi,,2024-09-21,160,2,329.28,3,2,1,6,At Risk
3327.0,Viljandi,silver,2024-09-09,172,4,1452.9,3,4,5,12,Loyal
3328.0,Tallinn,,2024-09-13,168,2,918.5,3,2,3,8,Potential
3329.0,Tallinn,gold,2025-01-04,55,4,754.06,5,4,3,12,Loyal
3330.0,Viljandi,,2024-10-16,135,4,688.28,3,4,3,10,Loyal
3332.0,Rakvere,gold,2025-01-11,48,5,1439.6299999999999,5,5,5,15,VIP Champions
3334.0,Rakvere,bronze,2025-01-13,46,2,987.75,5,2,4,11,Loyal
3335.0,Tartu,,2024-01-16,409,1,356.57,1,1,2,4,At Risk
3336.0,Tallinn,gold,2023-12-12,444,3,562.58,1,3,2,6,At Risk
3337.0,Tallinn,bronze,2024-12-08,82,3,750.28,4,3,3,10,Loyal
3338.0,Jõhvi,silver,2024-08-23,189,5,899.12,3,5,3,11,Loyal
3339.0,Tallinn,bronze,2024-08-05,207,5,1313.5,2,5,4,11,Loyal
3341.0,Kuressaare,silver,2024-06-27,246,2,390.94,2,2,2,6,At Risk
3342.0,Narva,,2025-01-09,50,6,2038.1599999999999,5,5,5,15,VIP Champions
3343.0,Tallinn,silver,2024-12-25,65,3,1666.4799999999998,4,3,5,12,Loyal
3345.0,Rakvere,gold,2025-02-12,16,2,257.97,5,2,1,8,Potential
3346.0,Tartu,silver,2024-07-17,226,1,183.31,2,1,1,4,At Risk
3347.0,Tallinn,silver,2025-02-23,5,1,106.69,5,1,1,7,Potential
3348.0,Kuressaare,gold,2024-07-05,238,2,233.79,2,2,1,5,At Risk
3349.0,Tartu,silver,2025-01-15,44,1,204.87,5,1,1,7,Potential
3350.0,Pärnu,silver,2025-02-09,19,76,26286.100000000002,5,5,5,15,VIP Champions
3351.0,Viljandi,silver,2024-12-22,68,6,2124.85,4,5,5,14,VIP Champions
3352.0,Tallinn,gold,2024-07-23,220,2,851.01,2,2,3,7,Potential
3353.0,Tartu,,2024-08-20,192,1,214.72,3,1,1,5,At Risk
3354.0,Haapsalu,silver,2024-08-28,184,4,851.03,3,4,3,10,Loyal
3355.0,Tallinn,bronze,2025-01-23,36,5,1314.56,5,5,4,14,VIP Champions
3356.0,Võru,gold,2024-06-17,256,6,1166.13,2,5,4,11,Loyal
3357.0,Tartu,silver,2024-12-15,75,4,745.69,4,4,3,11,Loyal
3358.0,Pärnu,,2024-12-25,65,6,1710.5700000000002,4,5,5,14,VIP Champions
3359.0,Narva,,2024-05-27,277,5,856.03,2,5,3,10,Loyal
3361.0,Tartu,silver,2024-10-09,142,6,1238.29,3,5,4,12,Loyal
3362.0,Paide,bronze,2024-12-24,66,5,1104.57,4,5,4,13,VIP Champions
3363.0,Tallinn,bronze,2024-04-09,325,1,130.02,2,1,1,4,At Risk
3364.0,Võru,bronze,2024-08-24,188,1,278.59,3,1,1,5,At Risk
3365.0,Tallinn,silver,2024-11-16,104,4,501.06,4,4,2,10,Loyal
3366.0,Tallinn,silver,2024-05-18,286,4,784.36,2,4,3,9,Potential
3367.0,Pärnu,,2025-01-02,57,3,2322.4,5,3,5,13,VIP Champions
3368.0,Rakvere,,2024-10-08,143,3,782.91,3,3,3,9,Potential
3370.0,Tallinn,,2025-02-27,1,1,44.08,5,1,1,7,Potential
3371.0,Tallinn,,2024-12-30,60,5,1191.77,4,5,4,13,VIP Champions
3372.0,Tallinn,silver,2024-06-17,256,2,1467.9699999999998,2,2,5,9,Potential
3373.0,Tallinn,gold,2025-01-24,35,3,1566.4,5,3,5,13,VIP Champions
3374.0,Tallinn,bronze,2024-12-01,89,2,473.74,4,2,2,8,Potential
3375.0,Tartu,bronze,2024-09-01,180,2,1357.61,3,2,4,9,Potential
3376.0,Haapsalu,silver,2024-06-08,265,4,1095.65,2,4,4,10,Loyal
3377.0,Viljandi,gold,2024-05-24,280,5,600.33,2,5,2,9,Potential
3379.0,Tallinn,,2024-04-08,326,3,1158.97,1,3,4,8,Potential
3380.0,Viljandi,bronze,2024-04-05,329,1,1128.99,1,1,4,6,At Risk
3382.0,Tallinn,gold,2024-11-25,95,4,848.46,4,4,3,11,Loyal
3383.0,Tallinn,bronze,2024-09-12,169,2,658.49,3,2,3,8,Potential
3384.0,Pärnu,silver,2025-02-24,4,8,2331.12,5,5,5,15,VIP Champions
3386.0,Tartu,bronze,2024-09-21,160,1,605.72,3,1,2,6,At Risk
3387.0,Tartu,,2023-06-16,623,2,539.19,1,2,2,5,At Risk
3388.0,Tartu,gold,2024-12-15,75,3,396.04999999999995,4,3,2,9,Potential
3389.0,Tallinn,gold,2023-12-14,442,3,1347.86,1,3,4,8,Potential
3390.0,Tallinn,bronze,2024-12-06,84,1,273.06,4,1,1,6,At Risk
3391.0,Narva,gold,2024-09-09,172,4,705.5999999999999,3,4,3,10,Loyal
3392.0,Tallinn,bronze,2024-09-02,179,3,756.25,3,3,3,9,Potential
3393.0,Narva,gold,2024-10-04,147,4,805.4100000000001,3,4,3,10,Loyal
3394.0,Valga,,2024-10-29,122,6,2166.71,3,5,5,13,VIP Champions
3395.0,Tallinn,,2024-11-01,119,4,495.07,4,4,2,10,Loyal
3396.0,Tallinn,,2024-12-03,87,2,513.08,4,2,2,8,Potential
3397.0,Tartu,silver,2024-07-28,215,4,651.23,2,4,3,9,Potential
3398.0,Tartu,gold,2024-06-26,247,4,754.8499999999999,2,4,3,9,Potential
3399.0,Pärnu,,2024-08-27,185,5,1266.6100000000001,3,5,4,12,Loyal
3401.0,Pärnu,bronze,2025-01-23,36,5,1729.71,5,5,5,15,VIP Champions
3403.0,Tallinn,,2024-10-16,135,4,610.8199999999999,3,4,2,9,Potential
3404.0,Tallinn,,2024-04-12,322,5,1504.64,2,5,5,12,Loyal
3405.0,Pärnu,bronze,2024-04-19,315,5,647.9,2,5,3,10,Loyal
3406.0,Tallinn,bronze,2024-03-21,344,2,786.0,1,2,3,6,At Risk
3408.0,Tallinn,gold,2025-02-04,24,4,2025.48,5,4,5,14,VIP Champions
3409.0,Tallinn,bronze,2023-12-27,429,1,130.36,1,1,1,3,Lost
3410.0,Viljandi,,2024-10-10,141,2,305.34000000000003,3,2,1,6,At Risk
3411.0,Pärnu,silver,2024-09-04,177,3,783.74,3,3,3,9,Potential
3412.0,Tallinn,bronze,2024-06-25,248,3,1146.99,2,3,4,9,Potential
3413.0,Tartu,silver,2024-12-14,76,1,58.49,4,1,1,6,At Risk
3414.0,Pärnu,silver,2024-10-07,144,3,1075.24,3,3,4,10,Loyal
3415.0,Narva,silver,2023-02-28,731,1,560.04,1,1,2,4,At Risk
3416.0,Haapsalu,,2023-05-10,660,2,494.84,1,2,2,5,At Risk
3417.0,Tartu,gold,2024-05-25,279,3,573.73,2,3,2,7,Potential
3418.0,Tallinn,,2023-04-18,682,2,494.81999999999994,1,2,2,5,At Risk
3419.0,Tallinn,,2024-12-01,89,4,1747.21,4,4,5,13,VIP Champions
3420.0,Tartu,bronze,2024-12-29,61,1,482.26,4,1,2,7,Potential
3421.0,Tartu,silver,2023-09-25,522,4,314.65,1,4,1,6,At Risk
3422.0,Tallinn,,2024-12-03,87,1,166.52,4,1,1,6,At Risk
3424.0,Kuressaare,silver,2024-12-25,65,6,1538.92,4,5,5,14,VIP Champions
3425.0,Haapsalu,,2024-11-14,106,4,756.99,4,4,3,11,Loyal
3428.0,Tallinn,,2024-12-31,59,1,583.44,5,1,2,8,Potential
3429.0,Haapsalu,,2024-10-14,137,3,635.8,3,3,3,9,Potential
3430.0,Tartu,bronze,2024-12-07,83,4,1405.79,4,4,4,12,Loyal
3431.0,Tallinn,gold,2024-12-23,67,7,1816.4099999999999,4,5,5,14,VIP Champions
3432.0,Tartu,silver,2024-11-28,92,5,2475.63,4,5,5,14,VIP Champions
3433.0,Narva,bronze,2024-12-26,64,1,281.19,4,1,1,6,At Risk
3434.0,Tallinn,gold,2024-12-04,86,3,303.33,4,3,1,8,Potential
3435.0,Tartu,,2024-04-15,319,5,1898.02,2,5,5,12,Loyal
3436.0,Pärnu,silver,2023-06-08,631,2,404.39,1,2,2,5,At Risk
3437.0,Jõhvi,silver,2024-09-28,153,2,614.9200000000001,3,2,2,7,Potential
3438.0,Tallinn,silver,2025-02-21,7,6,1001.6800000000001,5,5,4,14,VIP Champions
3439.0,Tallinn,bronze,2024-06-25,248,7,1783.97,2,5,5,12,Loyal
3441.0,Tallinn,,2024-12-04,86,2,659.5899999999999,4,2,3,9,Potential
3442.0,Tartu,,2024-11-18,102,3,475.26,4,3,2,9,Potential
3443.0,Tartu,silver,2024-10-26,125,3,1064.8700000000001,3,3,4,10,Loyal
3444.0,Rakvere,silver,2024-10-16,135,2,546.62,3,2,2,7,Potential
3445.0,Tallinn,silver,2024-09-02,179,2,299.31,3,2,1,6,At Risk
3446.0,Kuressaare,silver,2024-12-11,79,6,2692.31,4,5,5,14,VIP Champions
3447.0,Tartu,silver,2024-08-21,191,3,1042.22,3,3,4,10,Loyal
3448.0,Narva,bronze,2023-12-19,437,1,271.35,1,1,1,3,Lost
3449.0,Tallinn,bronze,2024-12-10,80,3,1008.65,4,3,4,11,Loyal
3451.0,Tartu,bronze,2024-11-20,100,5,1069.3600000000001,4,5,4,13,VIP Champions
3452.0,Pärnu,,2024-07-13,230,4,489.33,2,4,2,8,Potential
3453.0,Tartu,silver,2025-02-23,5,1,16.62,5,1,1,7,Potential
3454.0,Tallinn,,2024-07-01,242,1,110.53,2,1,1,4,At Risk
3455.0,Pärnu,,2024-06-16,257,1,351.62,2,1,2,5,At Risk
3457.0,Tallinn,bronze,2024-10-26,125,5,1766.75,3,5,5,13,VIP Champions
3458.0,Tartu,gold,2024-03-22,343,4,718.9799999999999,1,4,3,8,Potential
3459.0,Narva,gold,2025-02-19,9,6,1399.3,5,5,4,14,VIP Champions
3460.0,Tartu,,2024-12-26,64,6,2194.25,4,5,5,14,VIP Champions
3461.0,Narva,silver,2024-06-14,259,2,459.94,2,2,2,6,At Risk
3462.0,Tallinn,,2023-11-23,463,2,1002.9499999999999,1,2,4,7,Potential
3463.0,Tallinn,,2025-01-11,48,5,1070.07,5,5,4,14,VIP Champions
3465.0,Tallinn,gold,2023-07-17,592,3,490.09,1,3,2,6,At Risk
3466.0,Tartu,,2023-02-25,734,1,57.08,1,1,1,3,Lost
3467.0,Tallinn,,2025-02-06,22,3,727.73,5,3,3,11,Loyal
3468.0,Narva,bronze,2023-12-14,442,1,23.45,1,1,1,3,Lost
3469.0,Tallinn,gold,2024-09-30,151,4,1117.21,3,4,4,11,Loyal
3470.0,Jõhvi,gold,2024-11-28,92,5,3166.25,4,5,5,14,VIP Champions
3471.0,Tallinn,silver,2024-08-15,197,3,937.94,3,3,3,9,Potential
3472.0,Narva,gold,2023-10-14,503,3,1044.5600000000002,1,3,4,8,Potential
3473.0,Pärnu,bronze,2023-03-14,717,1,273.06,1,1,1,3,Lost
3474.0,Narva,bronze,2025-01-07,52,5,1137.6000000000001,5,5,4,14,VIP Champions
3475.0,Tallinn,silver,2024-05-04,300,3,823.33,2,3,3,8,Potential
3476.0,Tallinn,,2024-12-06,84,7,1895.3500000000001,4,5,5,14,VIP Champions
3477.0,Rakvere,,2024-06-26,247,2,1421.04,2,2,4,8,Potential
3479.0,Tallinn,silver,2024-09-17,164,3,397.54999999999995,3,3,2,8,Potential
3480.0,Narva,gold,2024-10-26,125,3,417.49,3,3,2,8,Potential
3481.0,Tallinn,,2024-12-16,74,3,675.94,4,3,3,10,Loyal
3482.0,Tallinn,,2024-07-25,218,1,206.34,2,1,1,4,At Risk
3485.0,Tallinn,gold,2024-06-07,266,3,484.22,2,3,2,7,Potential
3486.0,Tallinn,,2023-09-10,537,2,694.5799999999999,1,2,3,6,At Risk
3488.0,Tallinn,silver,2024-09-25,156,1,750.68,3,1,3,7,Potential
3489.0,Tallinn,,2024-10-16,135,3,979.8699999999999,3,3,4,10,Loyal
3490.0,Rakvere,bronze,2024-12-31,59,1,107.36,5,1,1,7,Potential
3491.0,Tartu,bronze,2024-10-06,145,2,652.84,3,2,3,8,Potential
3492.0,Tartu,,2024-09-12,169,2,359.78,3,2,2,7,Potential
3493.0,Tallinn,,2024-07-28,215,4,911.47,2,4,3,9,Potential
3494.0,Viljandi,gold,2024-08-10,202,3,701.48,3,3,3,9,Potential
3496.0,Tallinn,,2024-04-27,307,2,418.1,2,2,2,6,At Risk
3497.0,Tartu,gold,2023-05-11,659,1,26.79,1,1,1,3,Lost
3498.0,Pärnu,bronze,2024-11-30,90,3,1298.4299999999998,4,3,4,11,Loyal
3500.0,Jõhvi,silver,2023-03-23,708,2,372.23,1,2,2,5,At Risk
3501.0,Tallinn,,2024-09-12,169,1,260.04,3,1,1,5,At Risk
3502.0,Tartu,bronze,2024-09-27,154,3,440.42999999999995,3,3,2,8,Potential
3504.0,Tallinn,bronze,2024-03-16,349,3,684.4100000000001,1,3,3,7,Potential
3505.0,Tallinn,,2024-05-13,291,4,935.05,2,4,3,9,Potential
3507.0,Tartu,bronze,2024-05-12,292,1,207.23,2,1,1,4,At Risk
3508.0,Tallinn,bronze,2024-06-06,267,3,1309.1399999999999,2,3,4,9,Potential
3509.0,Tallinn,,2025-01-09,50,4,1163.14,5,4,4,13,VIP Champions
3510.0,Narva,,2024-05-23,281,1,366.62,2,1,2,5,At Risk
3511.0,Viljandi,gold,2024-07-07,236,2,458.6,2,2,2,6,At Risk
3512.0,Pärnu,,2024-03-04,361,5,1980.01,1,5,5,11,Loyal
3513.0,Tallinn,,2024-05-15,289,1,246.97,2,1,1,4,At Risk
3514.0,Tartu,,2024-01-22,403,6,1187.99,1,5,4,10,Loyal
3515.0,Tallinn,bronze,2024-03-19,346,5,1796.6299999999999,1,5,5,11,Loyal
3516.0,Haapsalu,silver,2025-01-07,52,5,1210.99,5,5,4,14,VIP Champions
3517.0,Tallinn,,2024-02-25,369,2,530.69,1,2,2,5,At Risk
3518.0,Pärnu,bronze,2024-09-14,167,6,1394.4099999999999,3,5,4,12,Loyal
3520.0,Tallinn,bronze,2023-12-05,451,2,490.15999999999997,1,2,2,5,At Risk
3521.0,Tallinn,silver,2025-01-04,55,4,1507.99,5,4,5,14,VIP Champions
3522.0,Pärnu,,2024-01-08,417,3,616.87,1,3,2,6,At Risk
3523.0,Tallinn,gold,2024-10-18,133,5,1506.42,3,5,5,13,VIP Champions
3524.0,Võru,gold,2024-11-03,117,1,437.16,4,1,2,7,Potential
3525.0,Võru,silver,2024-07-28,215,7,1770.1299999999999,2,5,5,12,Loyal
3526.0,Tallinn,gold,2024-04-30,304,2,421.18,2,2,2,6,At Risk
3527.0,Valga,,2024-07-22,221,1,312.41,2,1,1,4,At Risk
3528.0,Viljandi,,2024-12-09,81,5,1291.43,4,5,4,13,VIP Champions
3529.0,Rakvere,silver,2024-08-26,186,5,2002.13,3,5,5,13,VIP Champions
3530.0,Tallinn,,2023-12-11,445,3,450.56,1,3,2,6,At Risk
3531.0,Tartu,bronze,2024-07-03,240,2,366.51,2,2,2,6,At Risk
3532.0,Tallinn,gold,2024-07-04,239,6,842.46,2,5,3,10,Loyal
3533.0,Võru,,2024-12-17,73,3,1785.9299999999998,4,3,5,12,Loyal
3534.0,Tallinn,,2024-12-10,80,5,998.1999999999999,4,5,4,13,VIP Champions
3535.0,Tallinn,,2024-11-01,119,3,681.98,4,3,3,10,Loyal
3536.0,Tallinn,silver,2024-03-08,357,3,458.67,1,3,2,6,At Risk
3537.0,Tallinn,silver,2023-06-10,629,1,74.81,1,1,1,3,Lost
3538.0,Tallinn,,2024-11-20,100,3,374.73,4,3,2,9,Potential
3539.0,Kuressaare,gold,2025-02-18,10,4,1071.67,5,4,4,13,VIP Champions
3540.0,Võru,bronze,2024-08-23,189,4,1357.4099999999999,3,4,4,11,Loyal
3543.0,Tallinn,gold,2024-01-13,412,1,78.09,1,1,1,3,Lost
3545.0,Tartu,,2024-11-10,110,6,2850.3,4,5,5,14,VIP Champions
3549.0,Tartu,,2024-05-05,299,3,1304.52,2,3,4,9,Potential
3550.0,Tallinn,,2024-12-15,75,2,428.57,4,2,2,8,Potential
3551.0,Paide,gold,2024-10-21,130,6,2018.52,3,5,5,13,VIP Champions
3552.0,Paide,,2024-08-28,184,6,1869.02,3,5,5,13,VIP Champions
3553.0,Pärnu,silver,2024-10-24,127,4,1073.26,3,4,4,11,Loyal
3554.0,Tallinn,,2023-09-03,544,3,914.5999999999999,1,3,3,7,Potential
3555.0,Tartu,silver,2023-12-27,429,3,1258.03,1,3,4,8,Potential
3556.0,Tallinn,silver,2025-02-19,9,69,18332.28,5,5,5,15,VIP Champions
3559.0,Pärnu,gold,2025-02-27,1,2,1091.42,5,2,4,11,Loyal
3560.0,Tartu,silver,2023-11-13,473,4,1365.73,1,4,4,9,Potential
3561.0,Narva,,2024-07-30,213,1,737.34,2,1,3,6,At Risk
3562.0,Viljandi,gold,2024-05-02,302,5,1573.61,2,5,5,12,Loyal
3563.0,Tallinn,,2024-12-08,82,8,1149.08,4,5,4,13,VIP Champions
3564.0,Tallinn,silver,2023-08-05,573,1,58.96,1,1,1,3,Lost
3565.0,Rakvere,,2024-10-13,138,1,183.31,3,1,1,5,At Risk
3567.0,Rakvere,bronze,2024-12-14,76,3,1020.5600000000001,4,3,4,11,Loyal
